transcript_id,gene_id,gene_symbol,pathway_id,annotation_version
Cre14.g619613.t1.2,Cre14.g619613,,,v5.5
Cre14.g619650.t1.2,Cre14.g619650,,,v5.5
Cre14.g619700.t1.1,Cre14.g619700,,,v5.5
Cre14.g619800.t1.2,Cre14.g619800,,,v5.5
Cre14.g619825.t1.1,Cre14.g619825,,,v5.5
Cre14.g619850.t1.1,Cre14.g619850,,,v5.5
Cre14.g619854.t1.2,Cre14.g619854,,Creinhardtii PWY-5980,v5.5
Cre14.g619900.t1.1,Cre14.g619900,,,v5.5
Cre14.g619950.t1.2,Cre14.g619950,,,v5.5
Cre14.g620000.t1.2,Cre14.g620000,,,v5.5
Cre14.g620050.t1.1,Cre14.g620050,,,v5.5
Cre14.g620100.t1.2,Cre14.g620100,,,v5.5
Cre14.g620150.t1.1,Cre14.g620150,,,v5.5
Cre17.g712950.t1.1,Cre17.g712950,,,v5.5
Cre14.g620200.t1.1,Cre14.g620200,,,v5.5
Cre14.g620217.t1.1,Cre14.g620217,,,v5.5
Cre14.g620233.t1.1,Cre14.g620233,,,v5.5
Cre14.g620250.t1.1,Cre14.g620250,,,v5.5
Cre17.g713000.t1.2,Cre17.g713000,,,v5.5
Cre14.g620250.t2.1,Cre14.g620250,,,v5.5
Cre14.g620300.t1.2,Cre14.g620300,ASB1,Creinhardtii TRPSYN-PWY,v5.5
Cre14.g620400.t1.2,Cre14.g620400,,,v5.5
Cre14.g620450.t1.1,Cre14.g620450,,,v5.5
Cre14.g620500.t1.2,Cre14.g620500,,,v5.5
Cre14.g620600.t1.2,Cre14.g620600,,,v5.5
Cre14.g620652.t1.1,Cre14.g620652,,,v5.5
Cre14.g620702.t1.1,Cre14.g620702,,,v5.5
Cre14.g620750.t1.1,Cre14.g620750,,,v5.5
Cre14.g620800.t1.2,Cre14.g620800,,,v5.5
Cre14.g620951.t1.1,Cre14.g620951,,,v5.5
Cre14.g621000.t1.2,Cre14.g621000,,,v5.5
Cre14.g621050.t1.1,Cre14.g621050,,,v5.5
Cre14.g621100.t1.1,Cre14.g621100,,,v5.5
Cre14.g621150.t1.1,Cre14.g621150,,,v5.5
Cre14.g621172.t1.2,Cre14.g621172,,,v5.5
Cre14.g621200.t1.1,Cre14.g621200,,,v5.5
Cre14.g621250.t1.2,Cre14.g621250,,,v5.5
Cre14.g621300.t1.1,Cre14.g621300,,,v5.5
Cre14.g621300.t2.1,Cre14.g621300,,,v5.5
Cre14.g621351.t1.1,Cre14.g621351,,,v5.5
Cre14.g621400.t1.1,Cre14.g621400,,,v5.5
Cre14.g621475.t1.1,Cre14.g621475,,,v5.5
Cre14.g621501.t1.1,Cre14.g621501,,,v5.5
Cre14.g621501.t2.1,Cre14.g621501,,,v5.5
Cre14.g621600.t1.2,Cre14.g621600,,,v5.5
Cre14.g621650.t1.1,Cre14.g621650,,Creinhardtii PWY-4381,v5.5
Cre14.g621700.t1.1,Cre14.g621700,,,v5.5
Cre14.g621751.t1.1,Cre14.g621751,,Creinhardtii SUCSYN-PWY,v5.5
Cre14.g621751.t1.1,Cre14.g621751,,Creinhardtii PWY-6527,v5.5
Cre14.g621751.t1.1,Cre14.g621751,,Creinhardtii PWY-6527,v5.5
Cre14.g621751.t1.1,Cre14.g621751,,Creinhardtii PWY-7238,v5.5
Cre14.g621751.t1.1,Cre14.g621751,,Creinhardtii PWY-7343,v5.5
Cre14.g621800.t1.1,Cre14.g621800,,,v5.5
Cre14.g621850.t1.1,Cre14.g621850,,,v5.5
Cre14.g622000.t1.1,Cre14.g622000,,,v5.5
Cre14.g622050.t1.1,Cre14.g622050,,Creinhardtii PWY-5980,v5.5
Cre14.g622075.t1.1,Cre14.g622075,,,v5.5
Cre14.g622100.t1.2,Cre14.g622100,,,v5.5
Cre14.g622100.t3.1,Cre14.g622100,,,v5.5
Cre14.g622100.t2.1,Cre14.g622100,,,v5.5
Cre14.g622150.t1.1,Cre14.g622150,,,v5.5
Cre14.g622150.t2.1,Cre14.g622150,,,v5.5
Cre14.g622200.t1.2,Cre14.g622200,,,v5.5
Cre14.g622200.t2.1,Cre14.g622200,,,v5.5
Cre14.g622270.t1.1,Cre14.g622270,,,v5.5
Cre14.g622410.t1.1,Cre14.g622410,,,v5.5
Cre14.g622550.t1.1,Cre14.g622550,,Creinhardtii PWY-6823,v5.5
Cre14.g622600.t1.1,Cre14.g622600,,,v5.5
Cre14.g622700.t1.2,Cre14.g622700,,,v5.5
Cre14.g622750.t1.1,Cre14.g622750,,,v5.5
Cre14.g622800.t1.1,Cre14.g622800,,,v5.5
Cre14.g622850.t1.1,Cre14.g622850,,,v5.5
Cre14.g622900.t1.1,Cre14.g622900,,,v5.5
Cre14.g622901.t1.1,Cre14.g622901,,,v5.5
Cre14.g622951.t1.1,Cre14.g622951,,,v5.5
Cre14.g623000.t1.1,Cre14.g623000,,Creinhardtii PWY66-399,v5.5
Cre14.g623050.t1.1,Cre14.g623050,,,v5.5
Cre14.g623050.t2.1,Cre14.g623050,,,v5.5
Cre14.g623100.t1.2,Cre14.g623100,,,v5.5
Cre14.g623125.t1.1,Cre14.g623125,,,v5.5
Cre14.g623150.t1.1,Cre14.g623150,,,v5.5
Cre14.g623176.t1.1,Cre14.g623176,,,v5.5
Cre14.g623200.t1.1,Cre14.g623200,,,v5.5
Cre14.g623300.t1.2,Cre14.g623300,,Creinhardtii PWY-7283,v5.5
Cre14.g623300.t1.2,Cre14.g623300,,Creinhardtii PWY-7286,v5.5
Cre14.g623350.t1.2,Cre14.g623350,,,v5.5
Cre14.g623403.t1.2,Cre14.g623403,,,v5.5
Cre14.g623439.t1.1,Cre14.g623439,,,v5.5
Cre14.g623439.t2.1,Cre14.g623439,,,v5.5
Cre14.g623439.t3.1,Cre14.g623439,,,v5.5
Cre14.g623550.t1.1,Cre14.g623550,,,v5.5
Cre14.g623600.t1.2,Cre14.g623600,,,v5.5
Cre14.g623650.t1.2,Cre14.g623650,,,v5.5
Cre14.g623700.t1.1,Cre14.g623700,OPR63,,v5.5
Cre14.g623750.t1.2,Cre14.g623750,,,v5.5
Cre14.g623800.t1.1,Cre14.g623800,,,v5.5
Cre14.g623850.t1.1,Cre14.g623850,,,v5.5
Cre14.g623850.t2.1,Cre14.g623850,,,v5.5
Cre14.g623900.t1.1,Cre14.g623900,,,v5.5
Cre14.g623900.t2.1,Cre14.g623900,,,v5.5
Cre14.g623926.t1.1,Cre14.g623926,,,v5.5
Cre14.g623950.t1.1,Cre14.g623950,,,v5.5
Cre14.g623950.t2.1,Cre14.g623950,,,v5.5
Cre14.g624000.t1.1,Cre14.g624000,,,v5.5
Cre14.g624050.t1.2,Cre14.g624050,,,v5.5
Cre14.g624125.t2.1,Cre14.g624125,,,v5.5
Cre14.g624201.t1.1,Cre14.g624201,,,v5.5
Cre14.g624350.t1.2,Cre14.g624350,,,v5.5
Cre14.g624400.t1.2,Cre14.g624400,FAP99,,v5.5
Cre14.g624450.t1.1,Cre14.g624450,,,v5.5
Cre14.g624476.t1.1,Cre14.g624476,,,v5.5
Cre14.g624500.t1.2,Cre14.g624500,,,v5.5
Cre14.g624550.t1.1,Cre14.g624550,,,v5.5
Cre14.g624600.t1.1,Cre14.g624600,,,v5.5
Cre14.g624650.t1.2,Cre14.g624650,,,v5.5
Cre14.g624700.t1.2,Cre14.g624700,,,v5.5
Cre14.g624750.t1.2,Cre14.g624750,,,v5.5
Cre14.g624800.t1.2,Cre14.g624800,,,v5.5
Cre14.g624850.t1.1,Cre14.g624850,,,v5.5
Cre14.g624900.t1.2,Cre14.g624900,FAP171,,v5.5
Cre14.g624950.t1.1,Cre14.g624950,,,v5.5
Cre14.g625000.t1.1,Cre14.g625000,,,v5.5
Cre14.g625050.t1.1,Cre14.g625050,,,v5.5
Cre14.g625100.t1.2,Cre14.g625100,,,v5.5
Cre14.g625150.t1.1,Cre14.g625150,,Creinhardtii SERSYN-PWY,v5.5
Cre14.g625150.t1.1,Cre14.g625150,,Creinhardtii SER-GLYSYN-PWY,v5.5
Cre14.g625200.t1.2,Cre14.g625200,,,v5.5
Cre14.g625200.t2.1,Cre14.g625200,,,v5.5
Cre14.g625225.t1.1,Cre14.g625225,,,v5.5
Cre14.g625251.t1.2,Cre14.g625251,,,v5.5
Cre14.g625300.t1.1,Cre14.g625300,,,v5.5
Cre14.g625350.t1.1,Cre14.g625350,,,v5.5
Cre14.g625400.t1.1,Cre14.g625400,,,v5.5
Cre14.g625450.t1.2,Cre14.g625450,,Creinhardtii PWY-1422,v5.5
Cre14.g625450.t1.2,Cre14.g625450,,Creinhardtii PWY-1422,v5.5
Cre14.g625450.t1.2,Cre14.g625450,,Creinhardtii PWY-7436,v5.5
Cre14.g625450.t1.2,Cre14.g625450,,Creinhardtii PWY-7436,v5.5
Cre14.g625450.t1.2,Cre14.g625450,,Creinhardtii PWY-1581,v5.5
Cre14.g625450.t1.2,Cre14.g625450,,Creinhardtii PWY-1581,v5.5
Cre14.g625450.t2.1,Cre14.g625450,,Creinhardtii PWY-1422,v5.5
Cre14.g625450.t2.1,Cre14.g625450,,Creinhardtii PWY-1422,v5.5
Cre14.g625450.t2.1,Cre14.g625450,,Creinhardtii PWY-7436,v5.5
Cre14.g625450.t2.1,Cre14.g625450,,Creinhardtii PWY-7436,v5.5
Cre14.g625450.t2.1,Cre14.g625450,,Creinhardtii PWY-1581,v5.5
Cre14.g625450.t2.1,Cre14.g625450,,Creinhardtii PWY-1581,v5.5
Cre14.g625500.t1.1,Cre14.g625500,FAP254,,v5.5
Cre14.g625500.t2.1,Cre14.g625500,FAP254,,v5.5
Cre14.g625550.t1.2,Cre14.g625550,,,v5.5
Cre14.g625600.t1.1,Cre14.g625600,FHL2,,v5.5
Cre14.g625625.t1.1,Cre14.g625625,FTSH11,,v5.5
Cre14.g625650.t1.2,Cre14.g625650,,,v5.5
Cre14.g625750.t1.2,Cre14.g625750,,,v5.5
Cre14.g625750.t2.1,Cre14.g625750,,,v5.5
Cre14.g625802.t1.1,Cre14.g625802,,,v5.5
Cre14.g625850.t1.1,Cre14.g625850,,,v5.5
Cre14.g625950.t1.1,Cre14.g625950,,,v5.5
Cre14.g626000.t1.1,Cre14.g626000,,,v5.5
Cre14.g626100.t1.1,Cre14.g626100,,,v5.5
Cre14.g626150.t1.2,Cre14.g626150,,,v5.5
Cre14.g626200.t1.1,Cre14.g626200,,,v5.5
Cre14.g626250.t1.2,Cre14.g626250,,,v5.5
Cre14.g626300.t1.2,Cre14.g626300,,,v5.5
Cre14.g626350.t1.2,Cre14.g626350,,,v5.5
Cre14.g626400.t1.2,Cre14.g626400,CYP743C1,,v5.5
Cre14.g626433.t1.1,Cre14.g626433,,,v5.5
Cre14.g626466.t1.1,Cre14.g626466,,,v5.5
Cre14.g626500.t1.2,Cre14.g626500,,,v5.5
Cre14.g626576.t1.1,Cre14.g626576,,,v5.5
Cre14.g626600.t1.1,Cre14.g626600,,,v5.5
Cre17.g713025.t1.1,Cre17.g713025,,,v5.5
Cre14.g626634.t1.1,Cre14.g626634,,Creinhardtii PWY-7283,v5.5
Cre14.g626634.t1.1,Cre14.g626634,,Creinhardtii PWY-7283,v5.5
Cre14.g626634.t1.1,Cre14.g626634,,Creinhardtii PWY-7286,v5.5
Cre14.g626634.t1.1,Cre14.g626634,,Creinhardtii PWY-7286,v5.5
Cre14.g626667.t1.1,Cre14.g626667,,,v5.5
Cre14.g626750.t1.2,Cre14.g626750,,,v5.5
Cre14.g626800.t1.1,Cre14.g626800,OPR64,,v5.5
Cre14.g626900.t1.2,Cre14.g626900,,Creinhardtii PWY-5659,v5.5
Cre14.g626900.t1.2,Cre14.g626900,,Creinhardtii PWY-882,v5.5
Cre14.g626950.t1.1,Cre14.g626950,,Creinhardtii PWY-5653,v5.5
Cre14.g626950.t1.1,Cre14.g626950,,Creinhardtii PYRIDNUCSYN-PWY,v5.5
Cre14.g626950.t1.1,Cre14.g626950,,Creinhardtii PWY-5381,v5.5
Cre14.g627000.t1.1,Cre14.g627000,,,v5.5
Cre14.g627050.t1.2,Cre14.g627050,,,v5.5
Cre14.g627100.t1.2,Cre14.g627100,,,v5.5
Cre14.g627150.t1.1,Cre14.g627150,,,v5.5
Cre14.g627150.t2.1,Cre14.g627150,,,v5.5
Cre14.g627200.t1.1,Cre14.g627200,,,v5.5
Cre14.g627251.t1.1,Cre14.g627251,,,v5.5
Cre14.g627300.t1.1,Cre14.g627300,,,v5.5
Cre14.g627350.t1.1,Cre14.g627350,,,v5.5
Cre14.g627400.t1.1,Cre14.g627400,,,v5.5
Cre14.g627411.t1.1,Cre14.g627411,,,v5.5
Cre14.g627422.t1.1,Cre14.g627422,,,v5.5
Cre14.g627433.t1.1,Cre14.g627433,,,v5.5
Cre14.g627444.t1.1,Cre14.g627444,,,v5.5
Cre14.g627455.t1.1,Cre14.g627455,,,v5.5
Cre14.g627477.t1.1,Cre14.g627477,,,v5.5
Cre14.g627488.t1.1,Cre14.g627488,,,v5.5
Cre14.g627500.t1.2,Cre14.g627500,,,v5.5
Cre14.g627576.t1.1,Cre14.g627576,,,v5.5
Cre14.g627650.t1.1,Cre14.g627650,,,v5.5
Cre14.g627700.t1.1,Cre14.g627700,,,v5.5
Cre14.g627726.t1.1,Cre14.g627726,,,v5.5
Cre14.g627750.t1.1,Cre14.g627750,,,v5.5
Cre14.g627788.t1.1,Cre14.g627788,,,v5.5
Cre14.g627800.t1.2,Cre14.g627800,,,v5.5
Cre14.g627850.t1.2,Cre14.g627850,,Creinhardtii PWY-5097,v5.5
Cre14.g627917.t1.1,Cre14.g627917,,Creinhardtii PWY-735,v5.5
Cre14.g627917.t1.1,Cre14.g627917,,Creinhardtii PWY-735,v5.5
Cre14.g627917.t1.1,Cre14.g627917,,Creinhardtii PWY-5148,v5.5
Cre14.g627917.t1.1,Cre14.g627917,,Creinhardtii PWY-321,v5.5
Cre14.g627917.t1.1,Cre14.g627917,,Creinhardtii PWY-321,v5.5
Cre14.g627917.t2.1,Cre14.g627917,,Creinhardtii PWY-735,v5.5
Cre14.g627917.t2.1,Cre14.g627917,,Creinhardtii PWY-735,v5.5
Cre14.g627917.t2.1,Cre14.g627917,,Creinhardtii PWY-5148,v5.5
Cre14.g627917.t2.1,Cre14.g627917,,Creinhardtii PWY-321,v5.5
Cre14.g627917.t2.1,Cre14.g627917,,Creinhardtii PWY-321,v5.5
Cre14.g627950.t1.2,Cre14.g627950,,,v5.5
Cre14.g628000.t1.2,Cre14.g628000,,,v5.5
Cre14.g628050.t1.2,Cre14.g628050,,,v5.5
Cre14.g628100.t1.2,Cre14.g628100,,,v5.5
Cre14.g628150.t1.1,Cre14.g628150,,,v5.5
Cre14.g628200.t1.1,Cre14.g628200,,,v5.5
Cre17.g713025.t2.1,Cre17.g713025,,,v5.5
Cre14.g628237.t1.1,Cre14.g628237,,,v5.5
Cre14.g628237.t3.1,Cre14.g628237,,,v5.5
Cre14.g628237.t2.1,Cre14.g628237,,,v5.5
Cre14.g628350.t1.2,Cre14.g628350,HSLV1,,v5.5
Cre14.g628400.t1.2,Cre14.g628400,,Creinhardtii TRNA-CHARGING-PWY,v5.5
Cre14.g628450.t1.1,Cre14.g628450,CYN48,,v5.5
Cre14.g628500.t1.1,Cre14.g628500,CPLD66,,v5.5
Cre14.g628533.t1.1,Cre14.g628533,CYG3,,v5.5
Cre14.g628566.t1.1,Cre14.g628566,,,v5.5
Cre14.g628600.t1.1,Cre14.g628600,,,v5.5
Cre14.g628650.t1.2,Cre14.g628650,MME4,Creinhardtii GLUCONEO-PWY,v5.5
Cre14.g628650.t1.2,Cre14.g628650,MME4,Creinhardtii PWY-7117,v5.5
Cre14.g628650.t1.2,Cre14.g628650,MME4,Creinhardtii PWY-241,v5.5
Cre14.g628702.t1.1,Cre14.g628702,,,v5.5
Cre14.g628752.t1.1,Cre14.g628752,,,v5.5
Cre14.g628800.t1.1,Cre14.g628800,,,v5.5
Cre14.g628850.t1.1,Cre14.g628850,CYG26,,v5.5
Cre14.g628950.t1.1,Cre14.g628950,,,v5.5
Cre14.g629000.t1.2,Cre14.g629000,,,v5.5
Cre14.g629050.t1.2,Cre14.g629050,,,v5.5
Cre14.g629102.t1.1,Cre14.g629102,,,v5.5
Cre14.g629150.t1.1,Cre14.g629150,CYG4,,v5.5
Cre14.g629200.t1.2,Cre14.g629200,FAP98,,v5.5
Cre14.g629241.t1.1,Cre14.g629241,CYG25,,v5.5
Cre14.g629283.t1.2,Cre14.g629283,,,v5.5
Cre17.g713051.t1.1,Cre17.g713051,,,v5.5
Cre14.g629300.t1.1,Cre14.g629300,,,v5.5
Cre14.g629400.t1.1,Cre14.g629400,,,v5.5
Cre14.g629429.t1.2,Cre14.g629429,,,v5.5
Cre14.g629464.t1.1,Cre14.g629464,,,v5.5
Cre14.g629500.t1.2,Cre14.g629500,,,v5.5
Cre14.g629550.t1.2,Cre14.g629550,,,v5.5
Cre14.g629600.t1.1,Cre14.g629600,,,v5.5
Cre14.g629650.t1.1,Cre14.g629650,NIK1,,v5.5
Cre14.g629700.t1.1,Cre14.g629700,MME3,Creinhardtii GLUCONEO-PWY,v5.5
Cre14.g629700.t1.1,Cre14.g629700,MME3,Creinhardtii PWY-7117,v5.5
Cre14.g629700.t1.1,Cre14.g629700,MME3,Creinhardtii PWY-241,v5.5
Cre14.g629750.t2.1,Cre14.g629750,MME2,Creinhardtii GLUCONEO-PWY,v5.5
Cre14.g629750.t2.1,Cre14.g629750,MME2,Creinhardtii GLUCONEO-PWY,v5.5
Cre14.g629750.t2.1,Cre14.g629750,MME2,Creinhardtii PWY-7117,v5.5
Cre14.g629750.t2.1,Cre14.g629750,MME2,Creinhardtii PWY-7117,v5.5
Cre14.g629750.t2.1,Cre14.g629750,MME2,Creinhardtii PWY-241,v5.5
Cre14.g629750.t2.1,Cre14.g629750,MME2,Creinhardtii PWY-241,v5.5
Cre14.g629750.t1.1,Cre14.g629750,MME2,Creinhardtii GLUCONEO-PWY,v5.5
Cre14.g629750.t1.1,Cre14.g629750,MME2,Creinhardtii GLUCONEO-PWY,v5.5
Cre14.g629750.t1.1,Cre14.g629750,MME2,Creinhardtii PWY-7117,v5.5
Cre14.g629750.t1.1,Cre14.g629750,MME2,Creinhardtii PWY-7117,v5.5
Cre14.g629750.t1.1,Cre14.g629750,MME2,Creinhardtii PWY-241,v5.5
Cre14.g629750.t1.1,Cre14.g629750,MME2,Creinhardtii PWY-241,v5.5
Cre14.g629840.t1.1,Cre14.g629840,,,v5.5
Cre14.g629880.t1.1,Cre14.g629880,,,v5.5
Cre14.g629920.t1.1,Cre14.g629920,,,v5.5
Cre14.g629960.t1.1,Cre14.g629960,,,v5.5
Cre14.g630000.t1.2,Cre14.g630000,,,v5.5
Cre14.g630050.t1.1,Cre14.g630050,,,v5.5
Cre14.g630100.t1.2,Cre14.g630100,,,v5.5
Cre14.g630125.t1.1,Cre14.g630125,,,v5.5
Cre14.g630150.t1.1,Cre14.g630150,,,v5.5
Cre14.g630200.t1.2,Cre14.g630200,,,v5.5
Cre14.g630200.t2.1,Cre14.g630200,,,v5.5
Cre14.g630250.t1.1,Cre14.g630250,,,v5.5
Cre14.g630301.t1.1,Cre14.g630301,,,v5.5
Cre14.g630350.t1.1,Cre14.g630350,,,v5.5
Cre14.g630400.t1.2,Cre14.g630400,,Creinhardtii PWY-882,v5.5
Cre14.g630450.t1.1,Cre14.g630450,,,v5.5
Cre14.g630500.t1.2,Cre14.g630500,,Creinhardtii PWY-6689,v5.5
Cre14.g630550.t1.1,Cre14.g630550,DEG12,,v5.5
Cre14.g630600.t1.1,Cre14.g630600,,,v5.5
Cre14.g630700.t1.2,Cre14.g630700,,,v5.5
Cre14.g630700.t2.1,Cre14.g630700,,,v5.5
Cre14.g630750.t1.1,Cre14.g630750,,,v5.5
Cre14.g630775.t1.1,Cre14.g630775,,,v5.5
Cre14.g630787.t1.1,Cre14.g630787,,,v5.5
Cre14.g630799.t1.1,Cre14.g630799,,,v5.5
Cre14.g630811.t1.1,Cre14.g630811,,,v5.5
Cre14.g630823.t1.1,Cre14.g630823,,,v5.5
Cre14.g630835.t1.1,Cre14.g630835,,,v5.5
Cre14.g630847.t1.1,Cre14.g630847,TAL2,Creinhardtii PENTOSE-P-PWY,v5.5
Cre14.g630847.t1.1,Cre14.g630847,TAL2,Creinhardtii PWY-5723,v5.5
Cre14.g630847.t1.1,Cre14.g630847,TAL2,Creinhardtii NONOXIPENT-PWY,v5.5
Cre14.g630859.t1.1,Cre14.g630859,,Creinhardtii VALDEG-PWY,v5.5
Cre14.g630871.t1.1,Cre14.g630871,,,v5.5
Cre14.g630883.t1.1,Cre14.g630883,,,v5.5
Cre17.g713100.t1.2,Cre17.g713100,,,v5.5
Cre14.g630895.t1.1,Cre14.g630895,,,v5.5
Cre14.g630895.t2.1,Cre14.g630895,,,v5.5
Cre14.g630907.t1.1,Cre14.g630907,,,v5.5
Cre14.g630907.t2.1,Cre14.g630907,,,v5.5
Cre14.g630950.t1.2,Cre14.g630950,,Creinhardtii PWY-5350,v5.5
Cre14.g631000.t1.1,Cre14.g631000,,,v5.5
Cre17.g713150.t1.1,Cre17.g713150,,,v5.5
Cre14.g631050.t1.1,Cre14.g631050,,,v5.5
Cre14.g631100.t1.1,Cre14.g631100,,,v5.5
Cre14.g631141.t1.2,Cre14.g631141,,,v5.5
Cre14.g631145.t1.1,Cre14.g631145,,,v5.5
Cre14.g631148.t1.1,Cre14.g631148,,,v5.5
Cre14.g631150.t1.1,Cre14.g631150,,,v5.5
Cre14.g631150.t2.1,Cre14.g631150,,,v5.5
Cre14.g631200.t1.2,Cre14.g631200,DII6,,v5.5
Cre14.g631250.t1.1,Cre14.g631250,,,v5.5
Cre14.g631300.t1.2,Cre14.g631300,,,v5.5
Cre17.g713150.t2.1,Cre17.g713150,,,v5.5
Cre14.g631350.t1.1,Cre14.g631350,,,v5.5
Cre14.g631400.t1.1,Cre14.g631400,,,v5.5
Cre14.g631451.t1.1,Cre14.g631451,,,v5.5
Cre14.g631500.t1.1,Cre14.g631500,,,v5.5
Cre14.g631550.t1.1,Cre14.g631550,,,v5.5
Cre14.g631575.t1.2,Cre14.g631575,,,v5.5
Cre14.g631600.t1.2,Cre14.g631600,,,v5.5
Cre14.g631650.t1.1,Cre14.g631650,,,v5.5
Cre14.g631701.t1.1,Cre14.g631701,,,v5.5
Cre14.g631750.t1.1,Cre14.g631750,,,v5.5
Cre14.g631750.t2.1,Cre14.g631750,,,v5.5
Cre14.g631800.t1.2,Cre14.g631800,,,v5.5
Cre14.g631850.t1.2,Cre14.g631850,,Creinhardtii PWY-7204,v5.5
Cre14.g631900.t1.2,Cre14.g631900,,,v5.5
Cre14.g631950.t1.2,Cre14.g631950,,,v5.5
Cre14.g632000.t1.1,Cre14.g632000,CGE2,,v5.5
Cre14.g632050.t1.2,Cre14.g632050,,,v5.5
Cre14.g632176.t1.1,Cre14.g632176,,,v5.5
Cre14.g632300.t1.1,Cre14.g632300,,,v5.5
Cre14.g632350.t1.1,Cre14.g632350,FAP138,,v5.5
Cre14.g632400.t1.1,Cre14.g632400,,,v5.5
Cre14.g632450.t1.1,Cre14.g632450,,,v5.5
Cre14.g632501.t1.1,Cre14.g632501,,,v5.5
Cre14.g632550.t1.2,Cre14.g632550,,,v5.5
Cre14.g632600.t1.1,Cre14.g632600,,,v5.5
Cre14.g632650.t1.1,Cre14.g632650,,,v5.5
Cre14.g632700.t1.1,Cre14.g632700,,,v5.5
Cre14.g632750.t1.1,Cre14.g632750,,,v5.5
Cre14.g632759.t1.1,Cre14.g632759,,Creinhardtii ILEUSYN-PWY,v5.5
Cre14.g632759.t1.1,Cre14.g632759,,Creinhardtii BRANCHED-CHAIN-AA-SYN-PWY,v5.5
Cre14.g632759.t1.1,Cre14.g632759,,Creinhardtii PWY-3001,v5.5
Cre14.g632767.t1.1,Cre14.g632767,,Creinhardtii PWY-6348,v5.5
Cre14.g632767.t1.1,Cre14.g632767,,Creinhardtii PWY-5083,v5.5
Cre14.g632775.t1.1,Cre14.g632775,,,v5.5
Cre14.g632783.t1.1,Cre14.g632783,,,v5.5
Cre17.g711100.t1.1,Cre17.g711100,,,v5.5
Cre14.g632791.t1.1,Cre14.g632791,,,v5.5
Cre14.g632799.t1.1,Cre14.g632799,,,v5.5
Cre14.g632815.t1.1,Cre14.g632815,,,v5.5
Cre14.g632823.t1.1,Cre14.g632823,,,v5.5
Cre14.g632839.t1.1,Cre14.g632839,,,v5.5
Cre14.g632847.t1.1,Cre14.g632847,,,v5.5
Cre14.g632860.t1.2,Cre14.g632860,,,v5.5
Cre14.g632950.t1.2,Cre14.g632950,,,v5.5
Cre14.g633000.t1.2,Cre14.g633000,ERV1,,v5.5
Cre14.g633050.t1.1,Cre14.g633050,,,v5.5
Cre14.g633100.t1.2,Cre14.g633100,,,v5.5
Cre17.g711150.t1.2,Cre17.g711150,,,v5.5
Cre14.g633150.t1.1,Cre14.g633150,OPR66,,v5.5
Cre14.g633200.t1.1,Cre14.g633200,,,v5.5
Cre14.g633200.t2.1,Cre14.g633200,,,v5.5
Cre14.g633250.t1.2,Cre14.g633250,,,v5.5
Cre14.g633300.t1.1,Cre14.g633300,,,v5.5
Cre14.g633350.t1.1,Cre14.g633350,,,v5.5
Cre14.g633400.t1.1,Cre14.g633400,,,v5.5
Cre14.g633450.t1.2,Cre14.g633450,,,v5.5
Cre14.g633500.t1.1,Cre14.g633500,,,v5.5
Cre14.g633550.t1.2,Cre14.g633550,,,v5.5
Cre14.g633600.t1.1,Cre14.g633600,,,v5.5
Cre14.g633600.t2.1,Cre14.g633600,,,v5.5
Cre14.g633626.t1.1,Cre14.g633626,,,v5.5
Cre14.g633650.t1.1,Cre14.g633650,,,v5.5
Cre14.g633700.t1.2,Cre14.g633700,,,v5.5
Cre14.g633750.t1.1,Cre14.g633750,,,v5.5
Cre14.g633789.t1.2,Cre14.g633789,,,v5.5
Cre14.g633850.t1.1,Cre14.g633850,,,v5.5
Cre14.g633900.t1.1,Cre14.g633900,,,v5.5
Cre14.g633901.t1.1,Cre14.g633901,,,v5.5
Cre14.g633903.t1.2,Cre14.g633903,,,v5.5
Cre14.g633904.t1.1,Cre14.g633904,,,v5.5
Cre14.g633950.t1.2,Cre14.g633950,,,v5.5
Cre14.g634000.t1.1,Cre14.g634000,,,v5.5
Cre14.g634100.t1.1,Cre14.g634100,,,v5.5
Cre14.g634150.t1.1,Cre14.g634150,,,v5.5
Cre14.g634193.t1.1,Cre14.g634193,,,v5.5
Cre14.g634236.t1.1,Cre14.g634236,,,v5.5
Cre14.g634236.t2.1,Cre14.g634236,,,v5.5
Cre14.g634236.t3.1,Cre14.g634236,,,v5.5
Cre14.g634279.t1.1,Cre14.g634279,,,v5.5
Cre14.g634322.t1.1,Cre14.g634322,,,v5.5
Cre15.g634500.t1.1,Cre15.g634500,,,v5.5
Cre15.g634550.t1.1,Cre15.g634550,,,v5.5
Cre15.g634566.t1.1,Cre15.g634566,,,v5.5
Cre15.g634582.t1.1,Cre15.g634582,,,v5.5
Cre15.g634600.t1.1,Cre15.g634600,,,v5.5
Cre15.g634650.t1.2,Cre15.g634650,,,v5.5
Cre15.g634701.t1.1,Cre15.g634701,,,v5.5
Cre15.g634750.t1.1,Cre15.g634750,,,v5.5
Cre15.g634800.t1.1,Cre15.g634800,OPR67,,v5.5
Cre15.g634855.t1.2,Cre15.g634855,,,v5.5
Cre15.g634878.t1.1,Cre15.g634878,,,v5.5
Cre15.g634900.t1.2,Cre15.g634900,,,v5.5
Cre15.g634913.t1.1,Cre15.g634913,,,v5.5
Cre15.g634925.t1.1,Cre15.g634925,,,v5.5
Cre15.g634925.t2.1,Cre15.g634925,,,v5.5
