gene_id	gene_name	candidate_gene	fold_difference
Cre17.g734900	NA	FALSE	0.6896871772426
Cre17.g735600	NA	TRUE	0.290539111795229
Cre17.g737800	NA	FALSE	1.93710819324455
Cre18.g744750	NA	TRUE	3.29678187879142
Cre18.g745200	PDE24	TRUE	6.09039537076951
Cre18.g746100	NA	FALSE	0.627746136804319
Cre18.g746250	CLR1	TRUE	2.50061255673154
Cre18.g747939	NA	FALSE	0.831730850860508
Cre18.g748700	NA	TRUE	4.49125893564092
Cre18.g749250	NA	FALSE	0.824277974748795
Cre18.g749800	NA	TRUE	0.374262369770026
Cre20.g761150	NA	TRUE	0.460751512388913
Cre23.g767700	NA	TRUE	5.14876293200242
Cre24.g769150	NA	TRUE	0.00581871421317658
Cre24.g770200	NA	TRUE	2.10941963412954
Cre24.g770205	NA	FALSE	1.36619423829599
Cre25.g771252	NA	TRUE	0.273180169727157
Cre27.g774350	NA	FALSE	1.34396956394588
Cre27.g775400	NA	FALSE	1.09306042900309
Cre27.g775650	NA	TRUE	17.613537167308
Cre27.g775850	NA	TRUE	7.49327999732204
Cre27.g775950	NA	TRUE	NA
Cre28.g776550	NA	TRUE	0.237623441024668
Cre29.g777824	NA	FALSE	1.9806906327519
Cre29.g777900	NA	TRUE	0.173428508460804
Cre32.g781650	CPN60A	TRUE	2.0326156113682
Cre33.g782100	NA	TRUE	0.286664325606887
Cre33.g782191	NA	FALSE	0.531468909090849
Cre33.g782300	NA	FALSE	0.734026573741309
Cre33.g782700	NA	TRUE	8.68880082961831
Cre35.g784000	NA	FALSE	0.779654696036038
Cre37.g784800	NA	FALSE	0.576739100785857
Cre66.g793500	NA	TRUE	0
Cre78.g795700	NA	TRUE	0.184604280919628
Cre01.g002850	NA	FALSE	1.93511193989884
Cre01.g003950	NA	TRUE	3.91615970355756
Cre01.g016700	NA	FALSE	1.54239793600629
Cre01.g021800	NA	TRUE	0
Cre01.g049850	NA	FALSE	0.93068103151384
Cre01.g062758	NA	FALSE	0.595929662094899
Cre01.g066100	FUSM	FALSE	1.48707876815453
Cre01.g066150	NA	FALSE	0.552336684863548
Cre01.g066200	NA	TRUE	0.373739212151213
Cre01.g066800	NA	FALSE	1.15350671912464
Cre01.g068250	NA	TRUE	3.0443662575521
Cre01.g069010	NA	TRUE	0.291786694959832
Cre01.g071950	NA	FALSE	1.16880873517774
Cre02.g081176	NA	FALSE	0.76468182373569
Cre02.g083750	NA	FALSE	1.98867545493798
Cre02.g089500	NA	TRUE	2.07698538535778
Cre02.g097800	NA	TRUE	2.33369845722857
Cre02.g099400	ELG31	TRUE	19.7771747563309
Cre02.g099550	NA	FALSE	1.13754515111335
Cre02.g104400	NA	FALSE	1.05810329371478
Cre02.g109100	NA	TRUE	4.57921021766705
Cre02.g125150	NA	TRUE	11.0345536386258
Cre02.g132400	NA	TRUE	4.29442777543439
Cre02.g136800	LCR1	TRUE	0.225183051073765
Cre02.g144650	NA	TRUE	Inf
Cre02.g146629	NA	TRUE	2.78622020686554
Cre03.g149350	RWP4	FALSE	0.514327302005027
Cre03.g155350	NA	FALSE	1.95742564809496
Cre03.g162800	LCI1	TRUE	3.97280368528126
Cre03.g168100	NA	FALSE	1.08652808880673
Cre03.g168150	NA	TRUE	2.7336332036397
Cre03.g168200	FAP69	TRUE	9.81063482337351
Cre03.g168900	NA	FALSE	1.64287806928719
Cre03.g170250	NA	FALSE	0.6044690077805
Cre03.g175900	NA	FALSE	0.503544369662224
Cre03.g175907	NA	FALSE	0.525114459023626
Cre03.g175950	NA	FALSE	0.674958200969222
Cre03.g176961	NA	TRUE	0.263039095242854
Cre03.g177400	NA	TRUE	0.39631949037021
Cre03.g188250	STA6	TRUE	0.394607846545289
Cre03.g188400	RBOL2	TRUE	7.14459694282717
Cre03.g199050	NA	FALSE	1.38354756545949
Cre03.g205100	NA	TRUE	0.075391520566273
Cre03.g210250	NA	FALSE	0.814481451789228
Cre03.g211500	NA	TRUE	0.281301344433715
Cre04.g214200	NA	FALSE	1.03995376460871
Cre04.g221450	NA	TRUE	4.06725259811888
Cre04.g222750	CCP2	TRUE	0.217888358945293
Cre04.g222800	LCID	TRUE	0.24024124426439
Cre04.g223100	CAH1	TRUE	3.61697734503394
Cre04.g223300	CCP1	FALSE	0.812927092104172
Cre04.g223350	NA	FALSE	1.29683727285092
Cre05.g236650	NA	TRUE	4.68862725647493
Cre05.g237800	NA	FALSE	0.803370094355242
Cre05.g245500	ANK24	TRUE	2.51739391857069
Cre05.g245850	NA	TRUE	0.309260154289989
Cre05.g248400	NA	TRUE	2.35332375412047
Cre05.g248450	NA	TRUE	4.28154990368344
Cre06.g254550	NA	TRUE	0.407831526123521
Cre06.g254900	NA	TRUE	0.212493804353812
Cre06.g254950	NA	FALSE	0.515394625587909
Cre06.g255000	SAD1	TRUE	0.238548539604356
Cre06.g259550	NA	TRUE	0.254744878693009
Cre06.g265100	NA	FALSE	0.722076356548378
Cre06.g265150	NA	TRUE	2.39421877152389
Cre06.g275350	NA	FALSE	1.0052027624542
Cre06.g281600	NA	TRUE	10.1108819759063
Cre06.g300500	ADCY1	TRUE	0.139086625712948
Cre06.g309000	NAR1.2	TRUE	0.130532611322763
Cre07.g321750	NA	FALSE	0.991830170723139
Cre07.g321800	NA	TRUE	0.356226452218003
Cre07.g326700	NA	TRUE	29.0221700773388
Cre07.g327950	NA	FALSE	0.610337667685185
Cre07.g338750	NA	FALSE	1.32006982678619
Cre07.g354350	CYP743B1	TRUE	0.337159497237145
Cre08.g359250	NA	TRUE	2.7666734750136
Cre08.g360200	DUR3A	TRUE	0.442404421823195
Cre08.g362600	NA	TRUE	16.4797260869921
Cre08.g365900	LHCSR1	TRUE	0.0258553101713298
Cre08.g367400	NA	TRUE	0.389827084473403
Cre08.g367500	LHCSR2	FALSE	0.574708512138114
Cre08.g368000	NA	TRUE	2.64203809242935
Cre08.g375400	NA	TRUE	0.0753565587867889
Cre08.g384650	NA	TRUE	0.116090214802134
Cre09.g387350	NA	TRUE	9.87903933580873
Cre09.g399250	NA	TRUE	Inf
Cre09.g400200	NA	TRUE	0.195174371933997
Cre09.g402600	NA	TRUE	0.119366561733823
Cre09.g406150	NA	FALSE	0.558116993460028
Cre09.g413200	NA	FALSE	1.37828420343759
Cre10.g419150	NA	TRUE	0.322183128528352
Cre10.g426800	NA	TRUE	5.98450432005961
Cre10.g428950	NA	FALSE	1.70771156078233
Cre10.g431900	NA	FALSE	0.584005941603094
Cre10.g433200	NA	TRUE	NA
Cre10.g439500	NA	TRUE	2.35977104201044
Cre10.g448450	XUV2	FALSE	0.757971293950975
