transcript_id,num_detected,num_sampled,proportion,source,annotation_version,gene_id,gene_symbol,pathway_id,transcript_id_v5.3.1
Cre12.g549550.t1.2,1,3,0.125,"['Hemme_2014', 'Bajhaiya_2016', 'Kwak_2017']",v5.5,Cre12.g549550,TUB2,"['Creinhardtii PWY-5695', 'Creinhardtii PWY-6608', 'Creinhardtii PWY-6609', 'Creinhardtii PWY-7179', 'Creinhardtii PWY0-1296', 'Creinhardtii SALVADEHYPOX-PWY', 'Creinhardtii SALVPURINE2-PWY']",Cre12.g549550.t1.2
Cre12.g549600.t1.1,0,1,0.0,['Bajhaiya_2016'],v5.5,Cre12.g549600,,,Cre12.g549600.t1.3
Cre12.g549650.t1.2,1,1,0.125,['Bajhaiya_2016'],v5.5,Cre12.g549650,,,Cre12.g549650.t1.2
Cre12.g549700.t1.2,1,1,0.125,['Bajhaiya_2016'],v5.5,Cre12.g549700,,,Cre12.g549700.t1.2
Cre12.g549750.t1.2,0,3,0.0,"['Hemme_2014', 'Bajhaiya_2016', 'Kwak_2017']",v5.5,Cre12.g549750,,,Cre12.g549750.t1.2
Cre12.g549800.t1.2,0,1,0.0,['Bajhaiya_2016'],v5.5,Cre12.g549800,,,Cre12.g549800.t1.2
Cre12.g549850.t1.1,0,1,0.0,['Bajhaiya_2016'],v5.5,Cre12.g549850,,['Creinhardtii TRNA-CHARGING-PWY'],Cre12.g549850.t1.3
Cre12.g549852.t1.1,1,2,0.125,"['Hemme_2014', 'Bajhaiya_2016']",v5.5,Cre12.g549852,,,g13806.t1
Cre12.g549900.t1.1,0,1,0.0,['Bajhaiya_2016'],v5.5,Cre12.g549900,,,Cre12.g549900.t1.3
Cre12.g549950.t1.2,1,1,0.125,['Bajhaiya_2016'],v5.5,Cre12.g549950,,,Cre12.g549950.t1.2
Cre12.g550000.t1.1,1,1,0.125,['Bajhaiya_2016'],v5.5,Cre12.g550000,,,Cre12.g550000.t1.3
Cre12.g550150.t1.1,0,1,0.0,['Bajhaiya_2016'],v5.5,Cre12.g550150,,,Cre12.g550150.t1.3
Cre12.g550152.t1.1,1,1,0.125,['Bajhaiya_2016'],v5.5,Cre12.g550152,,,g13546.t1
Cre12.g550153.t1.1,0,1,0.0,['Bajhaiya_2016'],v5.5,Cre12.g550153,,,Cre12.g550050.t1.2
Cre12.g550200.t1.2,0,1,0.0,['Bajhaiya_2016'],v5.5,Cre12.g550200,,['Creinhardtii PWY-6842'],Cre12.g550200.t1.2
Cre12.g550250.t1.2,1,2,0.125,"['Bajhaiya_2016', 'Gargouri_2015']",v5.5,Cre12.g550250,,,Cre12.g550250.t1.2
Cre12.g550277.t1.1,0,1,0.0,['Bajhaiya_2016'],v5.5,Cre12.g550277,,,g13807.t1
Cre12.g550300.t1.1,0,1,0.0,['Bajhaiya_2016'],v5.5,Cre12.g550300,,,g13542.t1
Cre12.g550350.t1.2,1,1,0.125,['Bajhaiya_2016'],v5.5,Cre12.g550350,,,Cre12.g550350.t1.2
Cre12.g550400.t1.2,1,2,0.125,"['Hemme_2014', 'Bajhaiya_2016']",v5.5,Cre12.g550400,GRX2,['Creinhardtii THIOREDOX-PWY'],Cre12.g550400.t1.2
Cre12.g550450.t1.2,0,1,0.0,['Bajhaiya_2016'],v5.5,Cre12.g550450,,,Cre12.g550450.t1.2
Cre12.g550468.t1.2,0,1,0.0,['Bajhaiya_2016'],v5.5,Cre12.g550468,,,g13538.t1
Cre12.g550500.t1.2,1,1,0.125,['Bajhaiya_2016'],v5.5,Cre12.g550500,,,g13536.t1
Cre12.g550501.t1.1,0,1,0.0,['Bajhaiya_2016'],v5.5,Cre12.g550501,,,g13537.t1
Cre12.g550550.t1.1,0,1,0.0,['Bajhaiya_2016'],v5.5,Cre12.g550550,CYG48,,g13534.t1
Cre12.g550553.t1.1,0,1,0.0,['Bajhaiya_2016'],v5.5,Cre12.g550553,,,g13535.t1
Cre12.g550600.t1.1,1,1,0.125,['Bajhaiya_2016'],v5.5,Cre12.g550600,,,Cre12.g550600.t1.3
Cre12.g550650.t1.2,1,1,0.125,['Bajhaiya_2016'],v5.5,Cre12.g550650,,,Cre12.g550650.t1.2
Cre12.g550700.t1.2,1,1,0.125,['Bajhaiya_2016'],v5.5,Cre12.g550700,,"['Creinhardtii PWY-6121', 'Creinhardtii PWY-6613', 'Creinhardtii PWY-841']",Cre12.g550700.t1.2
Cre12.g550702.t1.1,2,2,0.25,"['Hemme_2014', 'Bajhaiya_2016']",v5.5,Cre12.g550702,,,g13808.t1
Cre12.g550750.t1.2,1,1,0.125,['Bajhaiya_2016'],v5.5,Cre12.g550750,,,Cre12.g550750.t1.2
Cre12.g550800.t2.1,0,1,0.0,['Bajhaiya_2016'],v5.5,Cre12.g550800,,,Cre12.g550800.t1.3
Cre12.g550850.t1.2,2,4,0.25,"['Hemme_2014', 'Bajhaiya_2016', 'Juergens_2015', 'Kwak_2017']",v5.5,Cre12.g550850,PSBP1,,Cre12.g550850.t1.2
Cre12.g550900.t1.2,1,1,0.125,['Bajhaiya_2016'],v5.5,Cre12.g550900,,,Cre12.g550900.t1.2
Cre12.g551000.t1.2,0,1,0.0,['Bajhaiya_2016'],v5.5,Cre12.g551000,,,Cre12.g551000.t1.2
Cre12.g551001.t1.1,0,1,0.0,['Bajhaiya_2016'],v5.5,Cre12.g551001,,,g13526.t1
Cre12.g551050.t1.2,1,1,0.125,['Bajhaiya_2016'],v5.5,Cre12.g551050,,,Cre12.g551050.t1.2
Cre12.g551100.t1.2,1,1,0.125,['Bajhaiya_2016'],v5.5,Cre12.g551100,,,Cre12.g551100.t1.2
Cre12.g551127.t1.1,1,1,0.125,['Bajhaiya_2016'],v5.5,Cre12.g551127,,,g13809.t1
Cre12.g551200.t1.2,1,1,0.125,['Bajhaiya_2016'],v5.5,Cre12.g551200,,,Cre12.g551200.t1.2
Cre12.g551201.t1.1,0,1,0.0,['Bajhaiya_2016'],v5.5,Cre12.g551201,,,g13522.t1
Cre12.g551250.t1.2,0,1,0.0,['Bajhaiya_2016'],v5.5,Cre12.g551250,,,Cre12.g551250.t1.2
Cre12.g551350.t1.2,1,1,0.125,['Bajhaiya_2016'],v5.5,Cre12.g551350,,,Cre12.g551350.t1.2
Cre12.g551352.t1.1,0,1,0.0,['Bajhaiya_2016'],v5.5,Cre12.g551352,,,g13518.t1
Cre12.g551353.t1.1,0,1,0.0,['Bajhaiya_2016'],v5.5,Cre12.g551353,LAO1,,Cre12.g551300.t1.2
Cre12.g551500.t1.1,1,1,0.125,['Bajhaiya_2016'],v5.5,Cre12.g551500,DNJ14,,Cre12.g551500.t1.3
Cre12.g551501.t1.1,1,1,0.125,['Bajhaiya_2016'],v5.5,Cre12.g551501,,,Cre12.g551451.t1.1
Cre12.g551502.t1.1,0,1,0.0,['Bajhaiya_2016'],v5.5,Cre12.g551502,,,Cre12.g551446.t1.2
Cre12.g551503.t1.1,0,1,0.0,['Bajhaiya_2016'],v5.5,Cre12.g551503,,,g13516.t1
Cre12.g551550.t1.1,1,1,0.125,['Bajhaiya_2016'],v5.5,Cre12.g551550,,,Cre12.g551550.t1.3
Cre12.g551552.t1.1,1,2,0.125,"['Bajhaiya_2016', 'Blaby_2013']",v5.5,Cre12.g551552,,,g13810.t1
Cre12.g551600.t1.2,1,2,0.125,"['Bajhaiya_2016', 'Blaby_2013']",v5.5,Cre12.g551600,,,Cre12.g551600.t1.2
Cre12.g551650.t1.2,1,2,0.125,"['Bajhaiya_2016', 'Blaby_2013']",v5.5,Cre12.g551650,,,g13510.t1
Cre12.g551700.t1.2,1,1,0.125,['Bajhaiya_2016'],v5.5,Cre12.g551700,,,Cre12.g551700.t1.2
Cre12.g551800.t1.2,1,2,0.125,"['Hemme_2014', 'Bajhaiya_2016']",v5.5,Cre12.g551800,,,Cre12.g551800.t1.2
Cre12.g551801.t1.1,0,1,0.0,['Bajhaiya_2016'],v5.5,Cre12.g551801,,,Cre12.g551750.t1.3
Cre12.g551802.t1.1,0,1,0.0,['Bajhaiya_2016'],v5.5,Cre12.g551802,,,g13508.t1
Cre12.g551850.t1.2,0,1,0.0,['Bajhaiya_2016'],v5.5,Cre12.g551850,,,Cre12.g551850.t1.2
Cre12.g551852.t1.1,1,1,0.125,['Bajhaiya_2016'],v5.5,Cre12.g551852,,,g13505.t1
Cre12.g551900.t1.2,0,2,0.0,"['Hemme_2014', 'Bajhaiya_2016']",v5.5,Cre12.g551900,,,Cre12.g551900.t1.2
Cre12.g551950.t1.2,2,2,0.25,"['Bajhaiya_2016', 'Kwak_2017']",v5.5,Cre12.g551950,CGL38,,Cre12.g551950.t1.2
Cre12.g551977.t1.1,0,1,0.0,['Bajhaiya_2016'],v5.5,Cre12.g551977,,,g13811.t1
Cre12.g552001.t1.2,0,1,0.0,['Bajhaiya_2016'],v5.5,Cre12.g552001,,,Cre12.g552001.t1.2
Cre12.g552005.t1.1,0,1,0.0,['Bajhaiya_2016'],v5.5,Cre12.g552005,,,g13500.t1
Cre12.g552006.t3.1,0,1,0.0,['Bajhaiya_2016'],v5.5,Cre12.g552006,,,g13501.t1
Cre12.g552050.t1.1,0,1,0.0,['Bajhaiya_2016'],v5.5,Cre12.g552050,,,Cre12.g552050.t1.3
Cre12.g552100.t1.1,0,1,0.0,['Bajhaiya_2016'],v5.5,Cre12.g552100,,,Cre12.g552100.t1.3
Cre12.g552150.t1.1,0,1,0.0,['Bajhaiya_2016'],v5.5,Cre12.g552150,,,Cre12.g552150.t1.3
Cre12.g552200.t1.2,1,3,0.125,"['Hemme_2014', 'Bajhaiya_2016', 'Kwak_2017']",v5.5,Cre12.g552200,STA4,['Creinhardtii PWY-7238'],Cre12.g552200.t1.2
Cre12.g552250.t1.1,0,1,0.0,['Bajhaiya_2016'],v5.5,Cre12.g552250,,,Cre12.g552250.t1.3
Cre12.g552300.t1.2,1,1,0.125,['Bajhaiya_2016'],v5.5,Cre12.g552300,,,Cre12.g552300.t1.2
Cre12.g552350.t1.1,1,1,0.125,['Bajhaiya_2016'],v5.5,Cre12.g552350,,,Cre12.g552350.t1.3
Cre12.g552400.t1.1,1,1,0.125,['Bajhaiya_2016'],v5.5,Cre12.g552400,,,Cre12.g552400.t1.3
Cre12.g552402.t1.1,0,1,0.0,['Bajhaiya_2016'],v5.5,Cre12.g552402,,,g13812.t1
Cre12.g552450.t1.2,0,1,0.0,['Bajhaiya_2016'],v5.5,Cre12.g552450,,,Cre12.g552450.t1.2
Cre12.g552500.t1.2,0,1,0.0,['Bajhaiya_2016'],v5.5,Cre12.g552500,,,Cre12.g552500.t1.2
Cre12.g552550.t1.1,1,1,0.125,['Bajhaiya_2016'],v5.5,Cre12.g552550,,,Cre12.g552550.t1.3
Cre12.g552600.t1.1,0,1,0.0,['Bajhaiya_2016'],v5.5,Cre12.g552600,,,Cre12.g552600.t1.3
Cre12.g552650.t1.2,1,1,0.125,['Bajhaiya_2016'],v5.5,Cre12.g552650,,,Cre12.g552650.t1.2
Cre12.g552700.t1.1,1,2,0.125,"['Hemme_2014', 'Bajhaiya_2016']",v5.5,Cre12.g552700,,,Cre12.g552700.t1.3
Cre12.g552750.t1.2,1,1,0.125,['Bajhaiya_2016'],v5.5,Cre12.g552750,,,Cre12.g552750.t1.2
Cre12.g552827.t1.1,0,1,0.0,['Bajhaiya_2016'],v5.5,Cre12.g552827,,,g13813.t1
Cre12.g552850.t1.1,1,1,0.125,['Bajhaiya_2016'],v5.5,Cre12.g552850,,['Creinhardtii GLYCLEAV-PWY'],Cre12.g552850.t1.3
Cre12.g552851.t1.1,1,1,0.125,['Bajhaiya_2016'],v5.5,Cre12.g552851,,['Creinhardtii PWY-7437'],g13482.t1
Cre12.g552900.t1.2,0,2,0.0,"['Hemme_2014', 'Bajhaiya_2016']",v5.5,Cre12.g552900,DOI1,,Cre12.g552900.t1.2
Cre12.g552950.t1.1,1,1,0.125,['Bajhaiya_2016'],v5.5,Cre12.g552950,,,Cre12.g552950.t1.3
Cre12.g552952.t1.1,0,1,0.0,['Bajhaiya_2016'],v5.5,Cre12.g552952,,,g13479.t1
Cre12.g553000.t1.2,0,1,0.0,['Bajhaiya_2016'],v5.5,Cre12.g553000,,,Cre12.g553000.t1.2
Cre12.g553050.t1.2,1,1,0.125,['Bajhaiya_2016'],v5.5,Cre12.g553050,,,Cre12.g553050.t1.2
Cre12.g553052.t1.1,0,1,0.0,['Bajhaiya_2016'],v5.5,Cre12.g553052,,,g13476.t1
Cre12.g553100.t2.1,1,2,0.125,"['Hemme_2014', 'Bajhaiya_2016']",v5.5,Cre12.g553100,,,Cre12.g553100.t1.3
Cre12.g553250.t1.2,1,2,0.125,"['Hemme_2014', 'Bajhaiya_2016']",v5.5,Cre12.g553250,PFK2,"['Creinhardtii ANAGLYCOLYSIS-PWY', 'Creinhardtii PWY-1042', 'Creinhardtii PWY-5464']",Cre12.g553250.t1.2
Cre12.g553252.t1.1,1,1,0.125,['Bajhaiya_2016'],v5.5,Cre12.g553252,,,Cre12.g553150.t1.2
Cre12.g553253.t1.1,1,2,0.125,"['Bajhaiya_2016', 'Blaby_2013']",v5.5,Cre12.g553253,,,g13814.t1
Cre12.g553300.t1.2,0,1,0.0,['Bajhaiya_2016'],v5.5,Cre12.g553300,,,Cre12.g553300.t1.2
Cre12.g553302.t1.1,0,1,0.0,['Bajhaiya_2016'],v5.5,Cre12.g553302,,,g13471.t1
Cre12.g553350.t1.1,1,2,0.125,"['Bajhaiya_2016', 'Blaby_2013']",v5.5,Cre12.g553350,LCI6,,Cre12.g553350.t1.2
Cre12.g553400.t3.1,0,1,0.0,['Bajhaiya_2016'],v5.5,Cre12.g553400,,,Cre12.g553400.t1.3
Cre12.g553450.t1.1,1,2,0.125,"['Hemme_2014', 'Bajhaiya_2016']",v5.5,Cre12.g553450,,,g13467.t1
Cre12.g553500.t1.1,0,1,0.0,['Bajhaiya_2016'],v5.5,Cre12.g553500,,,Cre12.g553500.t1.3
Cre12.g553550.t1.2,0,1,0.0,['Bajhaiya_2016'],v5.5,Cre12.g553550,,,Cre12.g553550.t1.2
Cre12.g553552.t1.1,0,1,0.0,['Bajhaiya_2016'],v5.5,Cre12.g553552,,,g13464.t1
Cre12.g553600.t1.1,0,1,0.0,['Bajhaiya_2016'],v5.5,Cre12.g553600,,,g13462.t1
Cre12.g553650.t2.1,1,1,0.125,['Bajhaiya_2016'],v5.5,Cre12.g553650,,,Cre12.g553650.t1.3
Cre12.g553678.t1.1,1,1,0.125,['Bajhaiya_2016'],v5.5,Cre12.g553678,,,g13815.t1
Cre12.g553700.t1.2,1,1,0.125,['Bajhaiya_2016'],v5.5,Cre12.g553700,,,Cre12.g553700.t1.2
Cre12.g553702.t1.1,0,1,0.0,['Bajhaiya_2016'],v5.5,Cre12.g553702,,,g13460.t1
Cre12.g553750.t1.1,1,1,0.125,['Bajhaiya_2016'],v5.5,Cre12.g553750,,,Cre12.g553750.t1.3
Cre12.g553800.t1.1,0,1,0.0,['Bajhaiya_2016'],v5.5,Cre12.g553800,,,Cre12.g553800.t1.3
Cre12.g553850.t1.1,0,1,0.0,['Bajhaiya_2016'],v5.5,Cre12.g553850,,,Cre12.g553850.t1.3
Cre12.g553900.t1.1,0,1,0.0,['Bajhaiya_2016'],v5.5,Cre12.g553900,,,Cre12.g553900.t1.3
Cre12.g553950.t1.1,0,1,0.0,['Bajhaiya_2016'],v5.5,Cre12.g553950,,,Cre12.g553950.t1.3
Cre12.g554050.t1.1,0,1,0.0,['Bajhaiya_2016'],v5.5,Cre12.g554050,,,Cre12.g554050.t1.3
Cre12.g554051.t1.1,0,1,0.0,['Bajhaiya_2016'],v5.5,Cre12.g554051,,,Cre12.g554000.t1.2
Cre12.g554100.t1.1,2,2,0.25,"['Bajhaiya_2016', 'Blaby_2013']",v5.5,Cre12.g554100,,,Cre12.g554100.t1.3
Cre12.g554103.t1.1,1,2,0.125,"['Hemme_2014', 'Bajhaiya_2016']",v5.5,Cre12.g554103,,,g13816.t1
Cre12.g554116.t1.1,0,1,0.0,['Bajhaiya_2016'],v5.5,Cre12.g554116,,,g13281.t1
Cre12.g554150.t1.2,0,1,0.0,['Bajhaiya_2016'],v5.5,Cre12.g554150,,,Cre12.g554150.t1.2
Cre12.g554200.t1.1,0,1,0.0,['Bajhaiya_2016'],v5.5,Cre12.g554200,,,Cre12.g554200.t1.3
Cre12.g554250.t1.1,1,1,0.125,['Bajhaiya_2016'],v5.5,Cre12.g554250,LPB1,"['Creinhardtii PWY-6527', 'Creinhardtii PWY-7238', 'Creinhardtii PWY-7343', 'Creinhardtii SUCSYN-PWY']",Cre12.g554250.t1.1
Cre12.g554300.t1.1,0,1,0.0,['Bajhaiya_2016'],v5.5,Cre12.g554300,,,Cre12.g554300.t1.3
Cre12.g554350.t1.2,0,1,0.0,['Bajhaiya_2016'],v5.5,Cre12.g554350,,,Cre12.g554350.t1.2
Cre12.g554400.t1.1,1,2,0.125,"['Bajhaiya_2016', 'Kwak_2017']",v5.5,Cre12.g554400,,,Cre12.g554400.t1.3
Cre12.g554450.t4.1,1,1,0.125,['Bajhaiya_2016'],v5.5,Cre12.g554450,,,Cre12.g554450.t2.1
Cre12.g554528.t1.1,1,1,0.125,['Bajhaiya_2016'],v5.5,Cre12.g554528,,,g13817.t1
Cre12.g554550.t1.2,0,1,0.0,['Bajhaiya_2016'],v5.5,Cre12.g554550,,,Cre12.g554550.t1.2
Cre12.g554600.t1.2,0,1,0.0,['Bajhaiya_2016'],v5.5,Cre12.g554600,CGL146,,Cre12.g554600.t1.2
Cre12.g554650.t1.2,0,1,0.0,['Bajhaiya_2016'],v5.5,Cre12.g554650,,,Cre12.g554650.t1.2
Cre12.g554700.t1.2,1,1,0.125,['Bajhaiya_2016'],v5.5,Cre12.g554700,SEC22,,Cre12.g554700.t1.2
Cre12.g554750.t1.2,0,2,0.0,"['Hemme_2014', 'Bajhaiya_2016']",v5.5,Cre12.g554750,,,Cre12.g554750.t1.2
Cre12.g554800.t1.2,4,6,0.5,"['Hemme_2014', 'Bajhaiya_2016', 'Goodenough_2014', 'Blaby_2013', 'Juergens_2015', 'Kwak_2017']",v5.5,Cre12.g554800,PRK1,"['Creinhardtii CALVIN-PWY', 'Creinhardtii PWY-5723']",Cre12.g554800.t1.2
Cre12.g554850.t1.2,0,2,0.0,"['Hemme_2014', 'Bajhaiya_2016']",v5.5,Cre12.g554850,TRXh1,,Cre12.g554850.t1.2
Cre12.g554929.t1.2,1,1,0.125,['Bajhaiya_2016'],v5.5,Cre12.g554929,,,Cre12.g554929.t1.2
Cre12.g554953.t1.1,1,1,0.125,['Bajhaiya_2016'],v5.5,Cre12.g554953,,,g13818.t1
Cre12.g555000.t1.1,1,1,0.125,['Bajhaiya_2016'],v5.5,Cre12.g555000,,,Cre12.g555000.t1.2
Cre12.g555001.t1.1,1,2,0.125,"['Hemme_2014', 'Bajhaiya_2016']",v5.5,Cre12.g555001,,,Cre12.g554950.t1.3
Cre12.g555050.t1.1,1,2,0.125,"['Hemme_2014', 'Bajhaiya_2016']",v5.5,Cre12.g555050,,,g13432.t1
Cre12.g555100.t1.2,0,1,0.0,['Bajhaiya_2016'],v5.5,Cre12.g555100,,,Cre12.g555100.t1.2
Cre12.g555150.t1.2,0,1,0.0,['Bajhaiya_2016'],v5.5,Cre12.g555150,NUOB10,,Cre12.g555150.t1.2
Cre12.g555152.t1.1,0,1,0.0,['Bajhaiya_2016'],v5.5,Cre12.g555152,,,g13430.t1
Cre12.g555200.t1.1,0,1,0.0,['Bajhaiya_2016'],v5.5,Cre12.g555200,,,Cre12.g555200.t1.3
Cre12.g555250.t1.2,0,1,0.0,['Bajhaiya_2016'],v5.5,Cre12.g555250,NUOB14,,Cre12.g555250.t1.2
Cre12.g555300.t1.1,0,1,0.0,['Bajhaiya_2016'],v5.5,Cre12.g555300,,,Cre12.g555300.t1.3
Cre12.g555350.t2.1,1,1,0.125,['Bajhaiya_2016'],v5.5,Cre12.g555350,,,Cre12.g555350.t1.2
Cre12.g555378.t1.1,2,2,0.25,"['Bajhaiya_2016', 'Blaby_2013']",v5.5,Cre12.g555378,,,g13819.t1
Cre12.g555400.t1.2,0,1,0.0,['Bajhaiya_2016'],v5.5,Cre12.g555400,CGLD32,,Cre12.g555400.t1.2
Cre12.g555450.t1.2,0,1,0.0,['Bajhaiya_2016'],v5.5,Cre12.g555450,,"['Creinhardtii PWY-6365', 'Creinhardtii PWY-6366', 'Creinhardtii PWY-6554']",Cre12.g555450.t1.2
Cre12.g555500.t1.2,1,1,0.125,['Bajhaiya_2016'],v5.5,Cre12.g555500,,,Cre12.g555500.t1.2
Cre12.g555550.t1.2,1,1,0.125,['Bajhaiya_2016'],v5.5,Cre12.g555550,,,Cre12.g555550.t1.2
Cre12.g555600.t1.1,0,1,0.0,['Bajhaiya_2016'],v5.5,Cre12.g555600,,,Cre12.g555600.t1.3
Cre12.g555650.t1.1,0,1,0.0,['Bajhaiya_2016'],v5.5,Cre12.g555650,,,Cre12.g555650.t1.3
Cre12.g555700.t1.1,1,2,0.125,"['Bajhaiya_2016', 'Blaby_2013']",v5.5,Cre12.g555700,DNJ15,,Cre12.g555700.t1.3
Cre12.g555750.t1.2,1,1,0.125,['Bajhaiya_2016'],v5.5,Cre12.g555750,,,Cre12.g555750.t1.2
Cre12.g555800.t1.2,1,1,0.125,['Bajhaiya_2016'],v5.5,Cre12.g555800,,,Cre12.g555800.t1.2
Cre12.g555803.t1.1,0,1,0.0,['Bajhaiya_2016'],v5.5,Cre12.g555803,,['Creinhardtii PWY-7279'],g13820.t1
Cre12.g555850.t1.1,0,1,0.0,['Bajhaiya_2016'],v5.5,Cre12.g555850,,,Cre12.g555850.t1.1
Cre12.g555950.t1.2,1,2,0.125,"['Hemme_2014', 'Bajhaiya_2016']",v5.5,Cre12.g555950,,,Cre12.g555950.t1.2
Cre12.g555951.t1.1,1,1,0.125,['Bajhaiya_2016'],v5.5,Cre12.g555951,,['Creinhardtii RIBOSYN2-PWY'],Cre12.g555900.t1.2
Cre12.g556000.t1.2,0,1,0.0,['Bajhaiya_2016'],v5.5,Cre12.g556000,,,Cre12.g556000.t1.2
Cre12.g556050.t1.2,2,3,0.25,"['Hemme_2014', 'Bajhaiya_2016', 'Kwak_2017']",v5.5,Cre12.g556050,PRPL9,,Cre12.g556050.t1.2
Cre12.g556100.t1.2,1,1,0.125,['Bajhaiya_2016'],v5.5,Cre12.g556100,,,Cre12.g556100.t1.2
Cre12.g556150.t1.2,0,1,0.0,['Bajhaiya_2016'],v5.5,Cre12.g556150,CGL100,,Cre12.g556150.t1.2
Cre12.g556200.t1.1,0,1,0.0,['Bajhaiya_2016'],v5.5,Cre12.g556200,,,Cre12.g556200.t1.3
Cre12.g556228.t1.1,0,1,0.0,['Bajhaiya_2016'],v5.5,Cre12.g556228,,['Creinhardtii PWY-7279'],g13821.t1
Cre12.g556250.t1.2,1,2,0.125,"['Hemme_2014', 'Bajhaiya_2016']",v5.5,Cre12.g556250,,,Cre12.g556250.t1.2
Cre12.g556300.t1.2,1,1,0.125,['Bajhaiya_2016'],v5.5,Cre12.g556300,,,Cre12.g556300.t1.2
Cre12.g556350.t1.1,0,1,0.0,['Bajhaiya_2016'],v5.5,Cre12.g556350,,,Cre12.g556350.t1.3
Cre12.g556400.t1.1,0,2,0.0,"['Bajhaiya_2016', 'Gargouri_2015']",v5.5,Cre12.g556400,,,Cre12.g556400.t1.3
Cre12.g556450.t1.1,0,1,0.0,['Bajhaiya_2016'],v5.5,Cre12.g556450,,,Cre12.g556450.t1.3
Cre12.g556500.t1.2,0,1,0.0,['Bajhaiya_2016'],v5.5,Cre12.g556500,,,Cre12.g556500.t1.2
Cre12.g556550.t1.1,0,1,0.0,['Bajhaiya_2016'],v5.5,Cre12.g556550,,,Cre12.g556550.t1.3
Cre12.g556600.t1.2,1,1,0.125,['Bajhaiya_2016'],v5.5,Cre12.g556600,GAPN1,"['Creinhardtii PWY-1042', 'Creinhardtii PWY-5464']",g13400.t1
Cre12.g556650.t1.2,1,1,0.125,['Bajhaiya_2016'],v5.5,Cre12.g556650,APC4,,Cre12.g556650.t1.2
Cre12.g556653.t1.1,1,1,0.125,['Bajhaiya_2016'],v5.5,Cre12.g556653,,,g13822.t1
Cre12.g556700.t1.2,0,1,0.0,['Bajhaiya_2016'],v5.5,Cre12.g556700,,,Cre12.g556700.t1.2
Cre12.g556750.t1.1,0,1,0.0,['Bajhaiya_2016'],v5.5,Cre12.g556750,,"['Creinhardtii PWY-5080', 'Creinhardtii PWY-5353', 'Creinhardtii PWY-6433', 'Creinhardtii PWY-6598', 'Creinhardtii PWY-6958', 'Creinhardtii PWY-7036', 'Creinhardtii PWY-7606', 'Creinhardtii PWY-7619']",Cre12.g556750.t1.3
Cre12.g556800.t1.1,0,1,0.0,['Bajhaiya_2016'],v5.5,Cre12.g556800,,,g13394.t1
Cre12.g556802.t1.1,0,1,0.0,['Bajhaiya_2016'],v5.5,Cre12.g556802,,"['Creinhardtii PWY-5080', 'Creinhardtii PWY-5353', 'Creinhardtii PWY-6433', 'Creinhardtii PWY-6598', 'Creinhardtii PWY-6958', 'Creinhardtii PWY-7036', 'Creinhardtii PWY-7606', 'Creinhardtii PWY-7619']",g13395.t1
Cre12.g556803.t1.1,0,1,0.0,['Bajhaiya_2016'],v5.5,Cre12.g556803,,,Cre12.g556800.t1.3
Cre12.g556905.t1.2,0,1,0.0,['Bajhaiya_2016'],v5.5,Cre12.g556905,,,Cre12.g556905.t1.2
Cre12.g556911.t1.1,1,1,0.125,['Bajhaiya_2016'],v5.5,Cre12.g556911,,,g13391.t1
Cre12.g556912.t1.1,0,1,0.0,['Bajhaiya_2016'],v5.5,Cre12.g556912,,,g13393.t1
Cre12.g556913.t1.1,0,1,0.0,['Bajhaiya_2016'],v5.5,Cre12.g556913,,,g13392.t1
Cre12.g556950.t1.2,0,1,0.0,['Bajhaiya_2016'],v5.5,Cre12.g556950,,,Cre12.g556950.t1.2
Cre12.g557000.t1.2,0,1,0.0,['Bajhaiya_2016'],v5.5,Cre12.g557000,,,Cre12.g557000.t1.2
Cre12.g557050.t1.2,1,1,0.125,['Bajhaiya_2016'],v5.5,Cre12.g557050,CPLD8,,Cre12.g557050.t1.2
Cre12.g557078.t1.1,0,1,0.0,['Bajhaiya_2016'],v5.5,Cre12.g557078,,,g13823.t1
Cre12.g557100.t1.2,1,1,0.125,['Bajhaiya_2016'],v5.5,Cre12.g557100,,,Cre12.g557100.t1.2
Cre12.g557250.t1.2,1,1,0.125,['Hemme_2014'],v5.5,Cre12.g557250,,,Cre12.g557250.t2.1
Cre12.g557250.t2.1,1,1,0.125,['Bajhaiya_2016'],v5.5,Cre12.g557250,,,Cre12.g557250.t1.2
Cre12.g557252.t1.1,1,1,0.125,['Bajhaiya_2016'],v5.5,Cre12.g557252,,,g13385.t1
Cre12.g557300.t1.1,1,2,0.125,"['Bajhaiya_2016', 'Gargouri_2015']",v5.5,Cre12.g557300,,,Cre12.g557300.t1.3
Cre12.g557350.t1.2,0,1,0.0,['Bajhaiya_2016'],v5.5,Cre12.g557350,,,g13382.t1
Cre12.g557400.t1.2,0,1,0.0,['Bajhaiya_2016'],v5.5,Cre12.g557400,,,Cre12.g557400.t1.2
Cre12.g557450.t1.2,0,1,0.0,['Bajhaiya_2016'],v5.5,Cre12.g557450,,,Cre12.g557450.t1.2
Cre12.g557500.t1.1,1,1,0.125,['Bajhaiya_2016'],v5.5,Cre12.g557500,,,Cre12.g557500.t1.3
Cre12.g557503.t2.1,0,1,0.0,['Bajhaiya_2016'],v5.5,Cre12.g557503,,,g13824.t1
